word_id,incomparable,comparative,superlative,short_m,short_f,short_n,short_pl,decl_m_id,decl_f_id,decl_n_id,decl_pl_id
14054,,,,кирзо'в,кирзо'ва,кирзо'во,кирзо'вы,30364,30365,30366,30367
14062,0,,,,,,,85422,85423,85424,85425
14069,,,,,,,,85324,85325,85326,85327
14073,,,,спра'вочен,спра'вочна,спра'вочно,спра'вочны,30372,30373,30374,30375
14077,,,,хриплова'т,хриплова'та,хриплова'то,хриплова'ты,30376,30377,30378,30379
14078,,,,основа'телен,основа'тельна,основа'тельно,основа'тельны,30380,30381,30382,30383
14083,,,,поро'дист,поро'диста,поро'дисто,поро'дисты,30388,30389,30390,30391
14085,0,,,простра'нственен,простра'нственна,простра'нственно,простра'нственны,30392,30393,30394,30395
14090,,,,безору'жен,безору'жна,безору'жно,безору'жны,30398,30399,30400,30401
14096,0,,,добросо'вестен,добросо'вестна,добросо'вестно,добросо'вестны,5104,5105,5106,5107
14106,,,,лёгочен,лёгочна,лёгочно,лёгочны,30402,30403,30404,30405
14112,,,,неглу'п,неглупа',неглу'по,неглу'пы,30406,30407,30408,30409
14113,,,,пода'тлив,пода'тлива,пода'тливо,пода'тливы,14963,14964,14965,14966
14116,,,,*монасты'рск,*монасты'рска,*монасты'рско,монасты'рски,30412,30413,30414,30415
14120,0,,,правдоподо'бен,правдоподо'бна,правдоподо'бно,правдоподо'бны,30416,30417,30418,30419
14121,0,,,,,,,97594,97595,97596,97597
14129,,,,ископа'ем,ископа'ема,ископа'емо,ископа'емы,30420,30421,30422,30423
14132,,,,,,,,86946,86947,86948,86949
14136,,,,одновре'ме'нен,одновре'ме'нна,одновре'ме'нно,одновре'ме'нны,13025,13026,13027,13028
14145,,,,,,,,83450,83451,83452,83453
14146,0,,,,,,,84182,84183,84184,84185
14152,,,,пе'г,пе'га,пе'го,пе'ги,30428,30429,30430,30431
14160,,,,,,,,86938,86939,86940,86941
14162,,,,"я'вственен, я'вствен",я'вственна,я'вственно,я'вственны,30432,30433,30434,30435
14167,,,,счётен,счётна,счётно,счётны,30436,30437,30438,30439
14174,,,,*матро'сск,*матро'сска,*матро'сско,матро'сски,30442,30443,30444,30445
14181,,,,безо'блачен,безо'блачна,безо'блачно,безо'блачны,30446,30447,30448,30449
14184,,,,немногочи'слен,немногочи'сленна,немногочи'сленно,немногочи'сленны,30452,30453,30454,30455
14187,0,,,впечатля'ющ,впечатля'юща,впечатля'юще,впечатля'ющи,30456,30457,30458,30459
14198,0,,,оборо'тен,оборо'тна,оборо'тно,оборо'тны,30460,30461,30462,30463
14201,,,,спи'чечен,спи'чечна,спи'чечно,спи'чечны,30464,30465,30466,30467
14207,,,,,,,,9409,9410,9411,9412
14208,0,,,,,,,85426,85427,85428,85429
14223,1,,,хво'ен,хво'йна,хво'йно,хво'йны,30468,30469,30470,30471
14233,0,,,вопию'щ,вопию'ща,вопию'ще,вопию'щи,30472,30473,30474,30475
14240,,,,и'ст,и'ста,и'сто,и'сты,30478,30479,30480,30481
14241,0,,,беззву'чен,беззву'чна,беззву'чно,беззву'чны,30482,30483,30484,30485
14242,,,,измя'т,измя'та,измя'то,измя'ты,30486,30487,30488,30489
14244,,,,черноволо'с,черноволо'са,черноволо'со,черноволо'сы,30492,30493,30494,30495
14253,,,,благоразу'мен,благоразу'мна,благоразу'мно,благоразу'мны,30500,30501,30502,30503
14255,,,,ваго'нен,ваго'нна,ваго'нно,ваго'нны,30504,30505,30506,30507
14256,,,,пухо'в,пухо'ва,пухо'во,пухо'вы,30508,30509,30510,30511
14265,,,,успокои'телен,успокои'тельна,успокои'тельно,успокои'тельны,30514,30515,30516,30517
14269,0,,,немину'ем,немину'ема,немину'емо,немину'емы,30518,30519,30520,30521
14275,0,,,водопрово'ден,водопрово'дна,водопрово'дно,водопрово'дны,30524,30525,30526,30527
14277,0,,,спо'рен,спо'рна,спо'рно,спо'рны,20171,20172,20173,20174
14279,,,,ста'ртов,ста'ртова,ста'ртово,ста'ртовы,30528,30529,30530,30531
14280,,,,неодоли'м,неодоли'ма,неодоли'мо,неодоли'мы,30532,30533,30534,30535
14288,,,,,,,,86960,86961,86962,86963
14291,,,,начи'тан,начи'танна,начи'танно,начи'танны,30540,30541,30542,30543
14293,,,,,,,,85066,85067,85068,85069
14296,,,,освободи'телен,освободи'тельна,освободи'тельно,освободи'тельны,30544,30545,30546,30547
14297,,,,голубогла'з,голубогла'за,голубогла'зо,голубогла'зы,30548,30549,30550,30551
14302,,,,немы'т,немы'та,немы'то,немы'ты,30554,30555,30556,30557
14303,,,,лежа'ч,лежа'ча,лежа'че,лежа'чи,30558,30559,30560,30561
14304,,,,прирождён,прирождённа,прирождённо,прирождённы,30562,30563,30564,30565
14307,0,,,укро'мен,укро'мна,укро'мно,укро'мны,30566,30567,30568,30569
14317,0,,,че'рненек,че'рненька,че'рненько,чёрненьки,30574,30575,30576,30577
14320,,,,*дире'кторск,*дире'кторска,*дире'кторско,дире'кторски,30580,30581,30582,30583
14322,,,,,,,,4746,4747,4748,4749
14325,0,,,,,,,85430,85431,85432,85433
14327,,,,чрева'т,чрева'та,чрева'то,чрева'ты,30584,30585,30586,30587
14328,,,,ма'терен,ма'терна,ма'терно,ма'терны,30588,30589,30590,30591
14337,,,,огорчён,огорчена',огорчено',огорчены',30594,30595,30596,30597
14338,,,,по'стен,постна',по'стно,по'стны,30598,30599,30600,30601
14341,,,,*всегда'шен,всегда'шня,всегда'шне,всегда'шни,30602,30603,30604,30605
14343,,,,ма`ловероя'тен,ма`ловероя'тна,ма`ловероя'тно,ма`ловероя'тны,30606,30607,30608,30609
14349,,,,тридцатиле'тен,тридцатиле'тня,тридцатиле'тне,тридцатиле'тни,30612,30613,30614,30615
14352,,,,*про'стенек,*про'стенька,*про'стенько,про'стеньки,30618,30619,30620,30621
14361,,,,*тата'рск,*тата'рска,*тата'рско,тата'рски,30628,30629,30630,30631
14365,,,,-,-,-,-,24289,24290,24291,24292
14374,0,,,ча'хл,ча'хла,ча'хло,ча'хлы,30634,30635,30636,30637
14381,0,,,беспричи'нен,беспричи'нна,беспричи'нно,беспричи'нны,30638,30639,30640,30641
14396,,,,вычисли'телен,вычисли'тельна,вычисли'тельно,вычисли'тельны,30644,30645,30646,30647
14404,0,,,госпо'день,госпо'дня,госпо'дне,госпо'дни,30648,30649,30650,30651
14412,1,,,,,,,97726,97727,97728,97729
14419,,,,*констру'кторск,*констру'кторска,*констру'кторско,констру'кторски,30652,30653,30654,30655
14424,0,,,безукори'знен,безукориз'ненна,безукориз'ненно,безукориз'ненны,1420,1421,1422,1423
14428,0,,,самоотве'ржен,самоотве'рженна,самоотве'рженно,самоотве'рженны,30656,30657,30658,30659
14443,,,,*древне'йш,*древне'йша,*древне'йше,древне'йши,30666,30667,30668,30669
14446,,,,эстра'ден,эстра'дна,эстра'дно,эстра'дны,30670,30671,30672,30673
14447,,,,*купе'ческ,*купе'ческа,*купе'ческо,купе'чески,30674,30675,30676,30677
14449,,,,ревни'в,ревни'ва,ревни'во,ревни'вы,30678,30679,30680,30681
14450,0,,,обстоя'телен,обстоя'тельна,обстоя'тельно,обстоя'тельны,30682,30683,30684,30685
14454,,,,,,,,85382,85383,85384,85385
14458,,,,,,,,30688,30689,30690,30691
14462,0,,,,,,,85434,85435,85436,85437
14470,0,,,,,,,98653,98654,98655,98656
14473,0,,,дохо'ден,дохо'дна,дохо'дно,дохо'дны,30698,30699,30700,30701
14474,,,,,,,,23508,23509,23510,23511
14477,,,,ворчли'в,ворчли'ва,ворчли'во,ворчли'вы,30702,30703,30704,30705
14479,,,,непрогля'ден,непрогля'дна,непрогля'дно,непрогля'дны,30706,30707,30708,30709
14480,,,,безве'стен,безве'стна,безве'стно,безве'стны,30710,30711,30712,30713
14482,,,,,,,,20699,20700,20701,20702
14483,,,,сопу'тствующ,сопу'тствующа,сопу'тствующе,сопу'тствующи,30714,30715,30716,30717
14486,,,,,,,,87002,87003,87004,87005
14505,0,,,подде'лен,подде'льна,подде'льно,подде'льны,30726,30727,30728,30729
14506,0,,,высокоме'рен,высокоме'рна,высокоме'рно,высокоме'рны,3577,3578,3579,3580
14507,,,,госпита'лен,госпита'льна,госпита'льно,госпита'льны,30730,30731,30732,30733
14510,0,,,подъёмен,подъёмна,подъёмно,подъёмны,30734,30735,30736,30737
14520,,,,засто'ен,засто'йна,засто'йно,засто'йны,30738,30739,30740,30741
14522,,,,ритуа'лен,ритуа'льна,ритуа'льно,ритуа'льны,30742,30743,30744,30745
14525,,,,*мы'слен,мы'сленна,мы'сленно,мы'сленны,30746,30747,30748,30749
14528,,,,довери'телен,довери'тельна,довери'тельно,довери'тельны,30750,30751,30752,30753
14533,,,,съедо'бен,съедо'бна,съедо'бно,съедо'бны,20888,20889,20890,20891
14535,0,,,свистя'щ,свистя'ща,свистя'ще,свистя'щи,30754,30755,30756,30757
14537,0,,,,,,,9637,9638,9639,9640
14552,0,,,непоме'рен,непоме'рна,непоме'рно,непоме'рны,30764,30765,30766,30767
14561,,,,брюха'т,брюха'та,брюха'то,брюха'ты,30774,30775,30776,30777
14564,,,,незапа'мятен,незапа'мятна,незапа'мятно,незапа'мятны,30778,30779,30780,30781
14568,0,,,де'лен,де'льна,де'льно,де'льны,30782,30783,30784,30785
14569,,,,папиро'сен,папиро'сна,папиро'сно,папиро'сны,30786,30787,30788,30789
14570,,,,заса'лен,заса'ленна,заса'ленно,заса'ленны,30790,30791,30792,30793
14571,0,,,ли'чностен,ли'чностна,ли'чностно,ли'чностны,30794,30795,30796,30797
14578,0,,,разро'знен,разро'зненна,разро'зненно,разро'зненны,30800,30801,30802,30803
14579,0,,,безвы'ходен,безвы'ходна,безвы'ходно,безвы'ходны,30804,30805,30806,30807
14583,,,,алма'зен,алма'зна,алма'зно,алма'зны,30808,30809,30810,30811
14584,0,,,кровено'сен,кровено'сна,кровено'сно,кровено'сны,30812,30813,30814,30815
14587,1,,,,,,,98021,98022,98023,98024
14609,,,,,,,,22604,22605,22606,22607
14616,,,,лы'ков,лы'кова,лы'ково,лы'ковы,30824,30825,30826,30827
14618,,,,опто'в,опто'ва,опто'во,опто'вы,30828,30829,30830,30831
14630,,,,,,,,30836,30837,30838,30839
14641,,,,*диалекти'ческ,*диалекти'ческа,*диалекти'ческо,диалекти'чески,30842,30843,30844,30845
14642,,,,дворо'в,дворо'ва,дворо'во,дворо'вы,30846,30847,30848,30849
14644,0,,,про'бен,про'бна,про'бно,про'бны,30850,30851,30852,30853
14646,,,,ша'ток,ша'тка//шатка',ша'тко,ша'тки,30854,30855,30856,30857
